label,p0_x,p0_y,p0_z,p1_x,p1_y,p1_z,p2_x,p2_y,p2_z,p3_x,p3_y,p3_z,p4_x,p4_y,p4_z,p5_x,p5_y,p5_z,p6_x,p6_y,p6_z,p7_x,p7_y,p7_z,p8_x,p8_y,p8_z,p9_x,p9_y,p9_z,p10_x,p10_y,p10_z,p11_x,p11_y,p11_z,p12_x,p12_y,p12_z,p13_x,p13_y,p13_z,p14_x,p14_y,p14_z,p15_x,p15_y,p15_z,p16_x,p16_y,p16_z,p17_x,p17_y,p17_z,p18_x,p18_y,p18_z,p19_x,p19_y,p19_z,p20_x,p20_y,p20_z,hand_type
E,0.21984633454292055,-0.1731494270631759,0.08371070204943103,-0.025632575773329502,0.13054717017309544,-0.03340714494628671,-0.19243948603834815,-0.28905774352876623,-0.2220616324149177,0.10736627066454202,-0.2421985841269337,-0.07121951666652356,0.061656974534992616,-0.3086856496521153,-0.21566097585014418,-0.10206335447601854,-0.4198144874461418,-0.11504602201087796,-0.016258371424607874,-0.7811329431071673,-0.09609886837516247,-0.1793323975988377,-0.9185079173338533,-0.15375730582665884,0.08080043039426024,-1.019920889903002,-0.09358247746747873,0.03477730795992091,-0.7648847104399543,0.02859811572666726,0.18467410851735516,-0.5255109420220897,-0.12157809983396115,0.045755286786816146,-0.46413397969718584,-0.12068532449952443,-0.032166088228674034,-0.42453291004445437,-0.28204977447889373,0.11285037013869803,-0.4136867614049558,-0.14880887282235247,0.030137015615382456,-0.4093729173401228,-0.20140951061549617,0.0987715637313041,-0.33622993905337223,-0.08077732595822404,0.1309883584144533,-0.49241028822436284,-0.18968352850465953,0.3477236206485061,-0.5745556648700114,-0.12206394819609173,0.22091769947865825,-0.4433322800720395,-0.02295415806830882,0.241065208639047,-0.4689638630627292,-0.005197062790942647,0.18250074777803715,-0.5076071532914465,-0.024498166267113777,1.0
E,-0.019618581550765724,0.058751416194038175,-0.002452141339521427,-0.09584263624610284,-0.08822850310688882,-0.03357406216497737,-0.14461689159876506,-0.1812621557934231,-0.1766639313699512,0.022729514775306235,-0.34762583462197666,-0.2412385995884933,0.17928393755520924,-0.4369931697787296,-0.2679410137605046,-0.07652143262228842,-0.7121926888790949,-0.2013799006765382,-0.06479893390972717,-0.44452301836329466,-0.0338191943387509,-0.04763294820583391,-0.8958482164732094,-0.44801500683226636,0.14557599835053395,-0.9742859372012291,-0.15483207344874814,-0.04787440830419906,-0.5367379306103777,-0.24602062386900037,0.1788597993348152,-0.6104254620034356,-0.2189329152834606,0.13550910404374594,-0.4649642951646056,-0.0815714986152442,0.035836374926051455,-0.5453242684865393,-0.15385397263280842,0.005231602689185044,-0.32052584423731895,0.18637458625981385,0.16911831278084077,-0.5191123839467456,-0.17391874155215026,0.2211470262878935,-0.38240654037874383,-0.1238478918380695,-0.026537230653718984,-0.19698954110177813,-0.16868941041750657,0.057738441888820644,-0.48996007816047293,-0.2379130096540657,0.1952648050724557,-0.15690724494988542,-0.14867956514052422,0.0771749467229213,-0.29065101592841913,-0.23272222541308407,0.005718038202219125,-0.31922935903662375,-0.0098743358723761,1.0
E,0.178775746386288,0.20471914594111182,-0.045777048481389,-0.22114552539857174,-0.0905629556923213,0.021592793951401013,-0.01182175232254827,-0.23890254257464347,-0.069633485991156,-0.025364364028948073,-0.38303289394610573,-0.09243254967803512,-0.12683944535797412,-0.3530642133996852,-0.2246105211444566,0.1141333838489625,-0.4539270453434888,-0.011917948779974943,0.17914741419342614,-0.5924895827417684,0.0567431090104914,-0.17956235506702675,-0.9369206079274266,-0.1534507265992183,-0.1251228111630717,-1.0270559157585397,-0.2175795979490533,-0.009024817955503972,-0.5521906997380872,-0.08830855564848418,0.020571726909570015,-0.8218202055272659,-0.1784567445315633,0.01370942123761211,-0.8684537331172448,-0.31251588481143966,0.11250550496048428,-1.0360208083070364,-0.1574992832950872,-0.0010887951869246182,-0.37852614081185765,-0.17324533462607472,0.19213506910344394,-0.452199671452132,-0.04454889968642979,0.1039734242435583,-0.4687288960427076,-0.10852618294638527,0.048380062025153846,-0.607308831317027,-0.0014596780965235312,0.21312283970529555,-0.10821027566665345,-0.16452128357221926,0.12090476110292667,-0.317062274497996,-0.10171051566176653,0.07373425689784716,-0.26045233572994253,-0.15111232890863285,-0.06891644174165615,-0.2719448902419358,0.07600332492395762,1.0
E,0.005464344001087273,0.22025459841529518,0.067202433988125,-0.10171328218791899,-0.14259303646260868,-0.009341779534794079,-0.131367583702775,-0.4451052412270658,-0.11681915318371394,0.07904068724557695,-0.4069817040879955,-0.2906099210218539,0.13510730901647974,-0.3679723229115871,-0.17268959980502488,-0.20372188410076592,-0.6207137328956704,-0.19568902178212172,0.05866974684456434,-0.6585384877530707,-0.19752083305406004,0.05936291424181414,-0.729814015964973,-0.28469060969334664,0.12584688382356413,-1.0941129926694297,-0.39276460261131574,0.09598937335582333,-0.36867854797368005,0.10164813049502007,0.11238564089243058,-0.6733323793892636,-0.09834527334889359,0.0002537173286331351,-0.5663347270468782,-0.3279440885053181,0.09095645685724005,-0.8068991639574263,-0.3672747128454814,0.12526675769132514,-0.4429538805013291,-0.07011865901836062,0.1678584549599604,-0.4762932667805491,-0.2085102057108208,0.20273010443910322,-0.404557072211413,-0.18052374690749043,-0.008169443094200923,-0.31922077842793767,-0.12808457803838733,0.3025296057603985,-0.21015261623874132,-0.0030777952720265483,0.145739486187648,-0.19000477696874823,-0.27010354664324177,0.03650796516392421,-0.5108723636333312,-0.12316969638092792,0.22315830456342445,-0.2514073015058208,-0.1299138667802997,1.0
E,0.022657493384400307,-0.010086406710765288,-0.01069602535487001,0.22957127702061708,-0.1717518697587444,0.015227603776022558,-0.07101426108997551,-0.12397198811139701,-0.12797115726636998,-0.10586083093737794,-0.26435513470519695,-0.29734553477861836,-0.0050802773018284175,-0.5234054687293426,-0.14643814075273398,-0.045510108938433796,-0.620144291566824,-0.09333542669231176,0.104851613593397,-0.8378520915586423,-0.09993794581696888,0.06692941186623072,-0.8776339385228946,-0.14267390809757674,0.16681095231842433,-1.0438467966512859,-0.2004507345336897,0.0693440103498099,-0.5140905952288349,-0.014309696749627634,0.1238228375180668,-0.6194128871677781,-0.17367611492230117,0.2549704130406014,-0.4273935528719266,-0.18491254979324107,0.09738131972979115,-0.5451550055683059,-0.14156095786248252,0.05375155896870208,-0.4833044237736168,0.06340846308578613,0.07042230776881567,-0.45653292185905836,-0.06945879811601387,0.39183693312615175,-0.42588971458106384,-0.19445687318626256,0.1307047054953858,-0.2920318924715241,0.0968202482423359,0.1686849478146003,-0.2029384508800889,-0.38179283640766126,0.24297401636681684,-0.20772189892379941,-0.30754870175765026,0.19086978456599607,-0.4085607356108074,-0.30483275224586204,0.05911473502730877,-0.20634690903871725,-0.14306218535816814,1.0
E,-0.0013668278763616047,0.03486665979315169,0.056639446988618954,0.21918155525447403,-0.22658237478441912,-0.11831157572763519,0.08618627628531403,-0.23486019241369804,0.20809289400692574,0.33168709581987665,-0.561616932019116,-0.09329144241447296,0.18330806770091349,-0.7546671754044533,0.04700282012697742,0.11146486498713466,-0.6308858012538175,-0.1137466186888013,0.17117070556123426,-0.6720016139866204,-0.04582188890956239,-0.049499945049048755,-0.9709284531712492,-0.28389215995964223,0.24967888060471194,-1.0328290175130657,-0.34967419255758664,0.06993921060417357,-0.32726243490746404,-0.20479825626995754,0.10834670625893399,-0.5162333206460941,-0.17275636575524,0.2898234455916937,-0.6148220630271929,-0.3048993668060235,0.262440318957455,-0.9771905045553089,-0.3210268156957533,0.29186197572515915,-0.36606849890571,-0.21447232981280462,0.12016778740374627,-0.47892077880259754,-0.09471307574180379,0.0254625995242551,-0.6604090887800318,0.05452100373669069,0.11250955105645866,-0.831140064678731,-0.24755521821725354,0.34991522045251217,-0.3477693893136647,-0.1777056872326335,0.02238522072963832,-0.26417162395511135,-0.21704017127551556,0.061700194615566153,-0.489186034711265,-0.17315527806035028,0.028074990549248793,-0.5976484365780319,-0.46899015337104355,1.0
E,0.013562960536567702,-0.2205167218849169,0.07647360444467659,-0.12323616601036234,-0.09961237011905273,-0.15058585566527188,0.05777801872282843,-0.2495703664081309,-0.040912644565484935,0.21579848752242906,-0.4960558877056782,-0.29642392449415556,0.26786476791923863,-0.38865836668432996,-0.07808503132564346,0.08153872372105675,-0.6135838966930572,-0.08923936502849247,0.1011971292489052,-0.7903524931962561,-0.021986324288341103,-0.012789477355825751,-1.001155045068145,-0.21243528498887485,0.1575026082339435,-1.0446418765297798,-0.2434409886677459,0.1748278974044436,-0.4546029497532424,-0.038264714429592166,0.3692869836121755,-0.6905353158947166,-0.2583110742819783,0.08416598095613231,-1.0712263790187573,-0.3414688874471292,0.07729848273792929,-0.8685379754058068,-0.06776111805404408,0.015420065365776392,-0.674780270492395,-0.2910796372410731,0.10098570112026295,-0.5232412057430907,-0.2116521246945346,0.1893411814767192,-0.6322588826335768,-0.10819971492520575,0.1988474301039296,-0.6173107531646171,-0.20775693669484988,-0.07167477084956268,-0.35743523880769046,-0.2218201787620338,0.40552218739008405,-0.3846450372481305,-0.3241480492275463,-0.08695270872990368,-0.33427378972012833,-0.20591123815849804,-0.015730764333889535,-0.43722654985140985,-0.3208565645093986,1.0
F,-0.10575372625010557,-0.022273888804396673,-0.003154072730422488,-0.019200852594328605,-0.16812099162411429,-0.12042622754516746,-0.2670608507955219,-0.30154278971571385,-0.2859518678569145,-0.47362739613533356,-0.2925949651441391,-0.19933085656144756,-0.4534426018395261,-0.06154651390985971,-0.3895491570096949,-0.10924243100962427,-0.4550539186036533,-0.15889157766593828,-0.35269296134067807,-0.44502918020796967,0.02134432822568555,-0.389708419434744,-0.8791029444549577,-0.20609704956471203,-0.08820256841238022,-0.792789661880794,-0.3520304793527608,-0.2289971236102264,-0.5391000595015008,-0.16539831693053697,-0.07535471835914022,-0.7756146757186795,-0.18518736427016416,-0.1862205044687335,-0.9066214879408115,-0.3718900825691217,-0.2840026458334945,-1.0788572351574797,-0.1775830370826315,-0.015437099709488296,-0.32266039798822793,-0.18773133516162105,-0.14921624829373345,-0.4670879807718492,-0.31700051160049,-0.0026221908088217352,-0.5047232469034175,-0.14036911393573853,-0.17691412899727782,-0.45976645714837894,-0.10244026634445194,0.09960422695423239,-0.534650804096529,-0.19647997397267503,0.29617706161530033,-0.561325477580166,-0.04492342121906695,0.14819963567541913,-0.20533065601939937,-0.32738215111953817,0.17064286086706823,-0.0986798985585238,-0.27932845365707365,1.0
F,-0.1988568946138382,-0.1843717710004289,-0.000738045530800502,-0.18401072389305603,-0.1514970485173744,0.05001680947960536,-0.20027385948195436,-0.12708585951046156,0.08615297645872758,-0.3054933384100982,-0.17103793734290026,-0.18430292523046204,-0.31448049236126535,-0.05166426974213589,-0.446530360147388,-0.22472541488354528,-0.25254069285300695,0.09336864175061413,-0.15594350121366404,-0.5995113637961204,-0.18933375718295076,-0.3017061136093313,-0.9814434503302838,-0.13298665830046388,-0.2885761182712537,-1.0143232766444936,-0.14152571034085887,0.015464705118684224,-0.5432899191717929,0.11300148946307159,-0.13126647329486058,-0.7867853592413357,-0.1747207689905295,-0.009404781089762865,-1.0647743878557303,-0.4430960346232099,-0.08181428688431445,-0.8354125563710268,-0.3006763787571599,0.1854803162612037,-0.579125365268571,-0.23563290224057898,0.11723203086047357,-0.5379931888766789,-0.24904866535765485,-0.012243530037558292,-0.6663772007795361,-0.21050754682693598,0.272546747042995,-0.6677289603014934,-0.12194662494800572,0.07752473491796011,-0.20896522318083416,-0.13179424668969505,0.050051405785955835,-0.43674935092401934,-0.10596328652690838,0.1305028565336995,-0.506152047082214,-0.23833715579095657,0.06131551369844522,-0.5353059227474435,-0.15344430156082217,1.0
F,0.13051447235158786,-0.06270734076106281,-0.02826136405179544,-0.03808389004220568,0.1618176169170789,-0.10343827912767187,-0.23715176802339702,-0.029209447360750568,-0.11728321637786528,-0.30435956170340217,-0.21418046958164758,-0.2006179470723791,-0.3139710070819673,-0.3641569159687103,-0.29406917581203124,-0.12499215533445024,-0.5022836355522815,-0.16840764358633759,-0.20815870628751632,-0.5499424278128459,-0.14022492630636485,-0.1072638522823913,-0.7980662235155945,-0.23556304791163857,-0.21759905117215625,-1.009853052625945,-0.23869389801186233,-0.02925797242528978,-0.4633330556588677,-0.30546141933711746,0.13270219188752344,-0.7605760651240572,-0.1999056492789239,-0.09018782179908133,-0.9530520603564214,-0.11819749724389329,0.020362268607243064,-0.9977839962607832,-0.24014504337693565,-0.1364300298977071,-0.18629098862482807,-0.29794523435109743,-0.04782710931048413,-0.6430139779330714,-0.23738683564362986,0.2277919747633509,-0.5379097295509848,-0.1516850837070963,0.07744471974311654,-0.7410563205349343,-0.026665921173070067,0.1848421563863046,-0.4209532144164832,-0.20895496298923988,0.3234698610050588,-0.3170681204424469,0.10815375217609655,0.23692221144844877,-0.5300380229445513,-0.2798163977874926,0.23854707477303846,-0.6028952421079918,-0.06042698532477905,1.0
F,0.20946506158127073,0.14465304046158892,0.04189683303949398,-0.12966806013174856,-0.04539892205797825,-0.21219642309801934,-0.17538881133450923,-0.2194563224500783,-0.19375014168098412,-0.27638741095447117,-0.41076873078364584,-0.21995952517966516,-0.5143281832276266,-0.5617135939015183,-0.14300072848332476,0.16127556688533395,-0.5475315669036119,-0.04164183520361778,-0.030590886457597832,-0.6894591897811959,-0.1453308670044236,-0.0474222096744934,-0.8496449069631847,-0.15214235600367892,-0.3339335086814344,-1.0423938988375643,-0.0153842671942441,-0.10620549261134471,-0.3575421373677915,-0.09387580175129867,-0.045497354123896674,-1.0180130778992038,0.046028961921071906,0.030856168558601474,-1.0138501081118567,-0.35937091833247015,-0.059024882481327284,-1.0668390271003942,-0.13336564490618655,0.18231005524729457,-0.5327183100304905,0.05876740684170363,0.07096733526273302,-0.8532317823916208,0.095136532891514,-0.07916185624630903,-0.8884069669953001,-0.1307490346165835,-0.13498766464529388,-0.7305896925045501,-0.009423619927045324,0.1528582472520009,-0.46616795700272234,-0.020769814432666338,0.19697995853647304,-0.5325794512051676,-0.13971001261762017,0.23907019294258486,-0.6199147194307598,-0.03732919347236767,0.08839583894938192,-0.7196058886287777,-0.33945780791059776,1.0
F,-0.04788693084632018,0.004695455684116292,0.04982260203309835,-0.23368043566593785,-0.07183523646203603,-0.046816614955231865,-0.32989065674148227,-0.12206655884242495,-0.42989400908878733,-0.1780037255831038,-0.4529024902005402,0.08383229807991194,-0.2661577965340171,-0.3053708251196725,-0.2024128484614442,-0.33897828390965645,-0.6499334883843549,-0.05732345100207911,-0.20770796244925774,-0.6723139941984417,0.10314123611073382,-0.0435186049971473,-0.8199977310746629,-0.10509768552110792,-0.15667490007435822,-0.9644828340001566,-0.20112103229282874,0.030082000311769948,-0.6980983042827321,0.045382289662987046,-0.052650863237310996,-0.7486811351289829,-0.2693251838373666,-0.23644497584111526,-0.8533415699620377,-0.06125916707663469,0.0545363690101886,-1.0957348609631805,-0.10141688774451442,0.10629218573259162,-0.44971167714574073,-0.15762731659964274,0.0475936664890978,-0.5644216076624521,-0.06148163262282089,0.1391987237374703,-0.7054092725066892,-0.21324141353795562,-0.061837351757583814,-0.7271577369075641,-0.0005176603119945583,0.17203453521156883,-0.47440181483316873,-0.03483824779394306,0.33080953947278857,-0.5072772514528926,-0.15009203903043233,0.3301736912631962,-0.6524151465478305,-0.1116359828986592,0.32311476299737485,-0.5591932824659196,-0.19363406699635702,1.0
F,0.011600876163454708,-0.09059925829496653,-0.10967359866416578,-0.12316231035091328,-0.09555907615028877,-0.17945182672747906,-0.43999457946896126,-0.3136606759771508,-0.24745098554938832,-0.19721824501757584,-0.36006225906544503,-0.20882612115492374,-0.3083398435504186,-0.37963442959443,-0.30305152386042594,-0.03584215230370476,-0.6587424108247978,-0.06747446816552523,-0.024992092266162808,-0.765705012694447,-0.20962313002746666,-0.12937770649669228,-0.7090503055711058,-0.3744387818188182,-0.02218615367963145,-0.9039064336639839,-0.0799061661591651,-0.029948439232268878,-0.3752927098995097,-0.06387233391444146,-0.0290692564816375,-0.8047068850843865,-0.1894183061102213,0.2051457501031079,-0.8111583022899786,-0.1788942830369458,0.10823678693537678,-0.9860428822351892,-0.08280742342936928,0.16692559657131312,-0.5469629435940917,-0.06737046281626588,-0.0251094044457289,-0.6633201197103128,-0.1870554515410316,0.12148795806380439,-0.7910683857511435,-0.17618260738931935,-0.13951597033848953,-0.7986078074935877,0.03742346918287279,-0.043969583095535836,-0.4303405721739828,-0.016843415210472265,-0.10428884188539667,-0.6556196241929745,0.07726116494283092,0.207217213996179,-0.5283546085658332,-0.08834123363696467,0.10668092551951448,-0.7289438516289107,-0.029206790397512353,1.0
F,0.21908917146408013,-0.014676428108639832,0.14204183122598366,-0.16259804155635413,0.028332960071025405,-0.1479633562856722,-0.23663510179562014,-0.12100761313692641,-0.07065248015786402,-0.2013048014616024,-0.4564745316760565,-0.15820459066431605,-0.2594680015868258,-0.47544922166381737,-0.2994425780201073,0.08664320024454494,-0.5376459757577121,-0.02260118627372474,-0.2599802985501271,-0.6972180525080194,-0.19376237148610728,-0.3182401057469737,-0.8144353780106356,-0.1463165745573314,-0.0733973372999164,-1.0072075033720471,-0.2645155342408183,-0.21818121694893539,-0.5382418262363201,-0.03689755194800054,0.16650662795478277,-0.7714866514537294,0.05451871390252426,0.0034567603915014247,-0.9202889739446787,-0.1350373142434723,-0.11615397059174525,-0.9237268871000208,-0.22712572182048624,-0.14907318771697636,-0.4017852970304457,0.19277467685897565,0.17358716026603055,-0.6985459329996967,-0.08954359068075197,0.12101467068815819,-0.7644611119027342,-0.027623488810867416,0.17481993610231547,-0.9722139831990584,-0.22760552255301206,0.06469896846551844,-0.32979089986463206,-0.12033195114566975,0.07168554262757738,-0.5367148757120275,-0.08493079983366938,0.33018357110930474,-0.7695773808721498,0.030204986020792246,0.16635600565556452,-0.8443001519057965,-0.19131745569175626,1.0
F,0.0903051936566347,-0.19584071156722851,-0.04863764210775769,-0.1106488764599908,-0.03706792927813307,-0.13498007790020755,-0.1857121818932458,-0.05302025335748611,-0.07071628127868343,-0.34710618040883734,-0.25544010425828895,-0.11582349907262707,-0.40299108579552534,-0.4627164951235262,-0.20744142038047067,-0.026645498162990694,-0.5551898021977426,-0.21646628892326764,0.01662388153805333,-0.8562331642723775,-0.023394134188609403,-0.33875067442799733,-0.6139316307177365,-0.17134696108101297,-0.33714989566264975,-1.0685287799297662,-0.4147353081317621,-0.09086332721334975,-0.510861570249,0.1163986869414249,0.022791485936778814,-0.7955370481264321,-0.05882843548466625,0.043230692448289254,-0.7015564691575477,-0.07912445108019114,-0.021207815407150027,-1.128941243367108,-0.19170676958863547,-0.09795679733373183,-0.48194262883111916,-0.07256975264118992,-0.15184984375474858,-0.594469730410373,-0.23390413418322692,0.04491037890927388,-0.6907242893529466,-0.3424519274628302,0.1555045766598178,-0.8609553277794071,-0.18822027016441464,0.30234114989867594,-0.3425892317944495,-0.06962655923244727,0.32524879127961837,-0.5344274465697834,-0.2830849957354008,0.19721947167299328,-0.6813148360562257,-0.30575492499173224,0.07501797870465787,-0.8270363499021898,0.021874230209846857,1.0
F,-0.0708940618082435,0.1916113485551684,-0.028537572224157204,-0.1086428083172878,-0.19962248980898115,0.08134924704399307,-0.12899956838835816,-0.21786201753407425,-0.1346050896816541,-0.026259905821984952,-0.4470464583028692,-0.2882923672718374,-0.1127830530175673,-0.4293289651889137,-0.38535706259113955,-0.2538550827440813,-0.4662058396605859,0.16242464749214983,-0.18112244742579928,-0.6122679291100303,-0.24728563226896932,-0.13994782994575566,-0.7793292979542847,-0.07986514794885322,-0.1601645904135096,-0.9191222599267017,-0.16601052982608497,-0.08677722867476441,-0.576586898930514,-0.026276373049590213,-0.048629020095251885,-0.8922097303554746,-0.02071051001533243,-0.024504905893817826,-0.7270072365200603,-0.030994132474347014,-0.017955860846102532,-1.1058406649287058,-0.1689735167634574,0.004556609255486795,-0.5881448219904258,-0.12575826285923541,0.033742085470491644,-0.5772909668500887,-0.034066528809817226,0.04705520059356636,-0.9603162003250656,-0.2397988183570118,-0.11781668062920733,-0.9486369612045924,-0.1580011785458827,0.0967641928183593,-0.3602381847325346,-0.20740184516319335,0.23025141301927815,-0.6257554289197711,-0.3206933943741931,0.07337471311773737,-0.44943133876694946,-0.2553676663156425,0.3697291636094756,-0.49252554035158186,-0.08606133894041848,1.0
F,-0.012859905697184218,-0.12232043526542964,0.07888866008292271,0.02498563268948524,0.07165201107037339,-0.08656158167069107,0.03447830295529164,-0.13953835332012474,-0.19728658791016135,-0.25344766416742986,-0.1767915567121879,-0.09013782965036213,-0.42381993765899384,-0.5504984800144761,-0.07842773406125716,0.015803210173681873,-0.38304558668550204,0.10683361566993455,-0.1159095387593817,-0.8415303654256764,0.13860267202243273,-0.1747620574178944,-0.8376737661699105,-0.12039101223909171,-0.1506636846506127,-0.9689671223668699,-0.2654267761657574,-0.01890297801573241,-0.5042086823263747,-0.15299730914167198,0.19202738981135167,-0.7972416719968447,0.07806495946670605,-0.22489495961919348,-0.7459829587362232,-0.24780733841905642,0.21677203869063827,-1.1125679040576286,-0.06795535792910681,0.11812017830525347,-0.40130663607816053,0.06982161018241821,0.11066917460800685,-0.6883009557736316,0.04655383634191916,-0.005199025230393645,-0.5705021518837626,-0.10825530468035505,0.24151015475542975,-0.7215999875096246,0.05881710058533909,0.2233403050592852,-0.7495306082508446,-0.021582714077378908,0.14144516160150597,-0.5032499419774046,0.09258880665273489,0.02963233453990275,-0.35863074928503724,-0.01104504764656733,-0.1071112059364589,-0.5775957662556975,0.1360414025602301,1.0
F,-0.010890472983270305,0.022660583479901252,-0.029449091533042853,-0.1312426453879672,-0.1822589768869886,0.16914549778704188,-0.15675895307292245,-0.3518587054444203,-0.10357277757867273,-0.19006687533236277,-0.365718501509904,-0.1025552339465517,-0.16361709348037629,-0.4118625532576973,-0.2514565797465885,-0.14934782887081272,-0.4680452121074899,-0.11517502685122129,-0.13906031149777887,-0.6431361025846433,-0.18269064574742833,-0.15292831822560674,-0.896159192232983,-0.04435356784889359,0.06609436199827728,-0.9839077001914299,-0.1251601524042582,0.1692968943955434,-0.5738621285435599,-0.2197981397731963,0.1212143903149265,-0.79936670612918,-0.09704637829997664,0.20506082297898692,-1.0673148117374207,-0.2637492754227898,0.12189622297958502,-1.1432654230010808,-0.11314251976600068,0.16748479814841422,-0.41521500699597863,0.003971821778549545,0.11439736891405372,-0.7147105462172524,-0.17630306536881557,-0.03923820029432238,-0.7236137384526347,-0.3535174457050549,0.03550783375994179,-0.5576238493739102,-0.1385183868712089,0.12089268947311302,-0.39427875407798624,-0.137680904480816,0.09467314069936197,-0.423329386601046,-0.2144902516257025,0.1772927946125032,-0.19702691996164198,-0.08120990562043993,-0.11441892171364057,-0.2060741619178219,-0.11502349523026258,1.0
F,-0.06403775473369203,-0.11486188809592902,-0.036266084367154464,-0.09330552443708297,0.06142377175186339,-0.09113287473016705,-0.15236043280716882,-0.21078785148545987,-0.15001616150778702,-0.20918773665412105,-0.4933204211489662,-0.061457285532467806,-0.06052572450302192,-0.3573133449460959,-0.23152658861372133,-0.10332456110408222,-0.7682695679441451,0.008070046388725521,0.16303162721426756,-0.7882110787733898,-0.136653725785498,0.04854527767130228,-0.8062239403766129,-0.0566777887363591,0.019816703743126503,-1.029750140617364,-0.2913581808179423,0.11135847512203795,-0.46560743614978123,0.006883849323370161,0.12028707745368336,-0.7430478551858255,-0.08816155153863428,0.08102268130808893,-0.7078247747987695,-0.12917124882475153,0.3598161683725313,-0.8015498337947699,-0.09139392118077404,-0.0037074181466939804,-0.5293586093039634,-0.10594004816418945,0.20664077207712334,-0.7102227918918932,-0.10837169336881528,0.26125973974603695,-0.5518510310910892,-0.2015745671975025,0.07274349711243287,-0.8117792143617417,0.09798031774548582,0.21564031509542633,-0.25173094523830986,0.016872980490621067,0.33195160693771164,-0.7201481521750606,-0.13857382923399017,0.22370284333732504,-0.44771905970019216,-0.09240761531208574,0.29556503858793515,-0.5091964680227178,-0.06423886269337845,1.0
F,0.11010583455869563,0.06133483847848381,0.08114996711835351,-0.3573617617718693,-0.033686066180062764,0.15225712579267003,-0.11977220947734789,-0.16402819076896963,-0.14963402516183302,-0.0974849986693913,-0.14745436184350075,-0.24646826749391681,-0.015797290967163632,-0.5789797207734366,-0.10813349096889902,-0.10751206542763267,-0.47051056021777926,-0.018072907073067968,-0.006298969001099164,-0.9561081341085038,-0.17946868218401146,0.01904993762542187,-0.8881542599335082,-0.002313183403243435,0.017189039037142896,-0.954582990960831,-0.25177845271373417,0.18042666007846903,-0.6140422716378692,-0.10429595848262052,0.1948110791244872,-0.6405617010178357,-0.03643777799820885,0.1522210897812697,-0.5953820539025738,-0.24858484484314683,0.2782598126271222,-0.487094263528705,-0.107909763036351,0.0791395740263903,-0.3445438194325682,-0.03691703802102112,0.1803002984395417,-0.754820699168532,-0.04011502992374573,0.1085298741887151,-0.24400155646557808,-0.21618035578017925,0.13418573181340607,-0.33521120335343185,-0.2315671386043958,0.1904682213370283,-0.36237435708750315,-0.11660616990325975,0.1761397445643202,-0.3349656866558496,-0.26448217375316885,0.15807143551294123,-0.40321672686464805,-0.19474041773864476,0.14120909511425944,-0.3510933989393641,-0.04015846146850479,1.0
F,0.07442458280727803,0.06283827413047609,-0.08015458935729067,-0.167290126438401,-0.05338322742388601,0.13852281586240955,-0.09483403013620345,-0.13886392078556128,-0.2518647897999906,-0.03678403743661823,-0.5560535838588674,0.022423676045754903,-0.0023251157142057596,-0.6397101745056865,-0.2733478055590229,-0.13899815728692294,-0.5829835881443626,-0.09330425117619323,0.02447327119235709,-0.8637153247606034,-0.19543151517163265,0.15296433985292898,-1.0987840065165009,0.0752539690311054,-0.024757408643447533,-1.0875882167587012,-0.22440899232910472,-0.0004687938660078439,-0.5009920714697271,-0.04101068016783912,0.24743504800885402,-0.7395220385131428,-0.04403220942325632,0.01949740920006167,-0.7273269153490207,-0.021214841816544344,0.038030665770922054,-0.47642335869689956,0.004305719248216738,0.046917112392221516,-0.38858114850758657,0.026243001788630135,0.0877913048417226,-0.4617239592769822,-0.20143084418761073,0.2113963118563954,-0.40234042389685115,-0.04929131435814696,0.08634267970815522,-0.3941897797881519,-0.19227656668580986,0.06347715798211188,-0.23457097369562788,-0.04425028324229887,0.19050908592539792,-0.2928630393346433,-0.12999274163384406,0.09743208087483808,-0.3274468651282514,-0.018141231313156356,-0.0594088536485332,-0.2910943196541609,-0.20565856240810837,1.0
F,0.023358476113038793,-0.15828562244932257,0.06882437532862262,0.06821993107694184,0.10821084390228597,0.0007668647805621209,0.00436960277193417,-0.32521294908426046,-0.05201242697882692,-0.09296466629820882,-0.2686443501019229,-0.048140452711359555,0.10455425790159983,-0.5948303653315844,-0.02541405471070282,0.14615372280139904,-0.6848415325495366,-0.05475604915664049,-0.011507075170721581,-0.6795496381434515,-0.15479997187931974,-0.05035574882159948,-0.9604817686547522,-0.1267260219070359,-0.22946942726203728,-1.0992692758851272,-0.3632727851286147,0.3300069321959567,-0.38114509615451914,-0.13569644234390077,0.24114005646641445,-0.7621180260137086,-0.08748702227036118,0.07490463663037379,-0.8014508390330206,-0.14893538326177289,-0.01748717891795258,-0.8373235700114058,-0.11695135728829309,0.11570953814918467,-0.45856661037515334,-0.17247017083232413,0.3262679271048471,-0.5983500055641943,-0.25365634633966716,0.19158803157731175,-0.5236161147881384,-0.24542819337709748,0.13845481468478155,-0.3587255496878512,-0.006217840361250754,0.2076778289057787,-0.2522785567272373,-0.34360247086119977,0.11915505798514003,-0.23171672881204017,-0.08968846924473298,0.1729429206466299,-0.11807959691793127,-0.028861184440330687,0.16547973878205696,-0.3629929054021579,-0.1414535590918824,1.0
